1015,Water Supply,Water pipe leakage,2,2,true
1015,Water Supply,Water pipe leakage,2,0,true
1015,Engineering,Poor quality of work,1,12,false
1015,Street Lighting,Non Burning of Street Lights,1,34,false
1015,Street Lighting,Non Burning of Street Lights,1,1,true
1015,Street Lighting,Non Burning of Street Lights,1,2,false
1015,Street Lighting,Non Burning of Street Lights,1,2,false
1015,Street Lighting,Non Burning of Street Lights,1,1,true
1015,Engineering,Repairs to existing footpath,7,4,true
1015,Street Lighting,Non Burning of Street Lights,1,4,false
1015,Street Lighting,Non Burning of Street Lights,1,4,false
1015,Street Lighting,Non Burning of Street Lights,1,5,false
1015,Street Lighting,Non Burning of Street Lights,1,5,false
1015,Street Lighting,Non Burning of Street Lights,1,4,false
1015,Street Lighting,Non Burning of Street Lights,1,5,false
1015,Street Lighting,Non Burning of Street Lights,1,7,false
1015,Water Supply,Water pipe leakage,2,10,false
1015,Street Lighting,Non Burning of Street Lights,1,14,false
1015,Street Lighting,Non Burning of Street Lights,1,8,false
1015,Engineering,Repairs to Centre Median,7,12,false
1015,Street Lighting,Non Burning of Street Lights,1,10,false
1015,Street Lighting,Non Burning of Street Lights,1,12,false
1015,Street Lighting,Non Burning of Street Lights,1,12,false
1015,Engineering,Obstruction of water flow,1,15,false
1015,Street Lighting,Non Burning of Street Lights,1,45,false
1015,Street Lighting,Non Burning of Street Lights,1,1,true
1015,Water Supply,Water pipe leakage,2,1,true
1015,Engineering,Poor quality of work,1,1,true
1015,Water Supply,Water pipe leakage,2,4,false
1015,Engineering,Repairs to existing footpath,7,20,false
1015,Street Lighting,Non Burning of Street Lights,1,35,false
1015,Street Lighting,Non Burning of Street Lights,1,26,false
1015,Engineering,Pot hole fill up/Repairs to the damage surface,7,73,false
1015,Street Lighting,Non Burning of Street Lights,1,25,false
1015,Street Lighting,Non Burning of Street Lights,1,26,false
1015,Engineering,Pot hole fill up/Repairs to the damage surface,7,13,false
1015,Street Lighting,Non Burning of Street Lights,1,12,false
1015,Street Lighting,Non Burning of Street Lights,1,15,false
1015,Street Lighting,Non Burning of Street Lights,1,15,false
1015,Water Supply,Contamination of Water,1,1,true
1015,Street Lighting,Non Burning of Street Lights,1,17,false
1015,Water Supply,Issues Related to Drinking Water Supply,2,2,true
1015,Street Lighting,Non Burning of Street Lights,1,17,false
1015,Street Lighting,Non Burning of Street Lights,1,19,false
1015,Water Supply,Issues Related to Drinking Water Supply,2,4,false
1015,Street Lighting,Non Burning of Street Lights,1,12,false
1015,Street Lighting,Non Burning of Street Lights,1,4,false
1015,Street Lighting,Non Burning of Street Lights,1,4,false
1015,Water Supply,Water pipe leakage,2,6,false
1015,Street Lighting,Non Burning of Street Lights,1,5,false
1015,Street Lighting,Non Burning of Street Lights,1,5,false
1015,Street Lighting,Non Burning of Street Lights,1,5,false
1015,Street Lighting,Non Burning of Street Lights,1,6,false
1015,Engineering,UGD Over Flow,1,7,false
1015,Street Lighting,Non Burning of Street Lights,1,7,false
1015,Street Lighting,Non Burning of Street Lights,1,7,false
1015,Street Lighting,Non Burning of Street Lights,1,7,false
1015,Street Lighting,Non Burning of Street Lights,1,51,false
1015,Street Lighting,Non Burning of Street Lights,1,10,false
1015,Engineering,Poor quality of work,1,1,true
1015,Engineering,Poor quality of work,1,1,true
1015,Street Lighting,Non Burning of Street Lights,1,11,false
1015,Street Lighting,Non Burning of Street Lights,1,12,false
1015,Water Supply,Contamination of Water,1,3,false
1015,Street Lighting,Non Burning of Street Lights,1,12,false
1015,Water Supply,Issues Related to Drinking Water Supply,2,3,false
1015,Street Lighting,Non Burning of Street Lights,1,12,false
1015,Water Supply,Water pipe leakage,2,8,false
1015,Street Lighting,Non Burning of Street Lights,1,13,false
1015,Engineering,Pot hole fill up/Repairs to the damage surface,7,15,false
1015,Street Lighting,Non Burning of Street Lights,1,13,false
1015,Street Lighting,Non Burning of Street Lights,1,14,false
1015,Street Lighting,Non Burning of Street Lights,1,14,false
1015,Street Lighting,Non Burning of Street Lights,1,15,false
1015,Street Lighting,Non Burning of Street Lights,1,16,false
1015,Water Supply,Water pipe leakage,2,11,false
1015,Water Supply,Water pipe leakage,2,33,false
1015,Street Lighting,Non Burning of Street Lights,1,18,false
1015,Street Lighting,Non Burning of Street Lights,1,0,true
1015,Engineering,Pot hole fill up/Repairs to the damage surface,7,0,true
1015,Engineering,Pot hole fill up/Repairs to the damage surface,7,0,true
1015,Engineering,Pot hole fill up/Repairs to the damage surface,7,1,true
1015,Street Lighting,Non Burning of Street Lights,1,1,true
1015,Street Lighting,Non Burning of Street Lights,1,1,true
1015,Street Lighting,Non Burning of Street Lights,1,1,true
1015,Street Lighting,Non Burning of Street Lights,1,1,true
1015,Street Lighting,Non Burning of Street Lights,1,1,true
1015,Engineering,Pot hole fill up/Repairs to the damage surface,7,6,true
1015,Engineering,Pot hole fill up/Repairs to the damage surface,7,2,true
1015,Engineering,Pot hole fill up/Repairs to the damage surface,7,2,true
1015,Engineering,Maintenance of Parks,7,2,true
1015,Engineering,Pot hole fill up/Repairs to the damage surface,7,3,true
1015,Engineering,Repairs to existing footpath,7,3,true
1015,Water Supply,Issues Related to Drinking Water Supply,2,4,false
1015,Engineering,Pot hole fill up/Repairs to the damage surface,7,1,true
1015,Engineering,Repairs to Flyovers/ bridges/ Culverts,7,4,true
1015,Water Supply,Water pipe leakage,2,5,false
1015,Water Supply,Water pipe leakage,2,2,true
1015,Street Lighting,Non Burning of Street Lights,1,5,false
1015,Street Lighting,Non Burning of Street Lights,1,6,false
1015,Street Lighting,Non Burning of Street Lights,1,6,false
1015,Street Lighting,Non Burning of Street Lights,1,25,false
1015,Engineering,Unauthorised Road cutting,1,8,false
1015,Water Supply,Water pipe leakage,2,2,true
1015,Water Supply,Issues Related to Drinking Water Supply,2,10,false
1015,Street Lighting,Non Burning of Street Lights,1,9,false
1015,Street Lighting,Non Burning of Street Lights,1,10,false
1015,Street Lighting,Non Burning of Street Lights,1,10,false
